Source ,Page number,Order,Week,Day,Type,Lexicality,Orthography,Phonology,Flag for Discussion,Notes,Mismatch with CMU Transcription,Coder(s)
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shook,ʃʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/101,62,7,2,Rule example word,Word,shop,ʃɑp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shot,ʃɑt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,short,ʃɔɹt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,shut,ʃʌt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,wish,wɪʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shell,ʃɛl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shock,ʃɑk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/101,62,7,2,Rule example word,Word,brush,bɹʌʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,crash,kɹæʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,fresh,fɹɛʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,shelf,ʃɛlf,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shift,ʃɪft,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shrimp,ʃɹɪmp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,splash,splæʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,mushroom,mʌʃɹum,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,shampoo,ʃæmpu,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Alternative-implicit,GPC,pp,p,,,0,
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shopping,ʃɑpɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,paintbrush,peɪntbɹʌʃ,Not sure if the <t> in the middle is actually pronounced in NA English,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Tricky word,Word,I,aɪ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,63,7,3,Rule,GPC,th,ð,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,63,7,3,Rule,GPC,th,θ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,than,ðæn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/103,64,7,3,Rule example word,Word,that,ðæt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,them,ðɛm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,103,64,7,3,Rule example word,Word,then,ðɛn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,103,64,7,3,Rule example word,Word,this,ðɪs,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,70,64,7,3,Rule example word,Word,with,wɪð/wɪθ,"voiceless pronunciation seems more common in NA English (dictionary.com and CMU give both, Jolly Phonics lists it as voiced)",,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,smooth,smuð,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,102,64,7,3,Rule example word,Word,within,wɪðɪn/wɪθɪn,"voiceless pronunciation seems more common in NA English (dictionary.com and CMU give both, Jolly Phonics lists it as voiced)",,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,103,64,7,3,Rule example word,Word,moth,mɑθ,,,1 - mɔθ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,north,nɔɹθ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,teeth,tiθ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,103,64,7,3,Rule example word,Word,thin,θɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,thing,θɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,thorn,θɔɹn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/103,64,7,3,Rule example word,Word,three,θɹi,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,thud,θʌd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,tooth,tuθ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,70,64,7,3,Rule example word,Word,thick,θɪk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,cloth,klɑθ,,,1 - klɔθ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,froth,fɹɑθ,,,1 - fɹɔθ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,70,64,7,3,Rule example word,Word,sixth,sɪksθ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,theft,θɛft,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,throat,θɹoʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,throb,θɹɑb,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,thump,θʌmp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,70/102,64,7,3,Rule example word,Word,toothbrush,tuθbɹʌʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,65,7,4,Rule,GPC,qu,kw,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quail,kweɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,queen,kwin,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,71,66,7,4,Rule example word,Word,quin,kwɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quit,kwɪt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quiz,kwɪz,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quack,kwæk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,105,66,7,4,Rule example word,Word,quick,kwɪk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quill,kwɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quench,kwɛntʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/104,66,7,4,Rule example word,Word,quest,kwɛst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/105,66,7,4,Rule example word,Word,quilt,kwɪlt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/105,66,7,4,Rule example word,Word,squid,skwɪd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,71/105,66,7,4,Rule example word,Word,liquid,lɪkwɪd,,,1 - lɪkwʌd,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,105,66,7,4,Rule example word,Word,squint,skwɪnt,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,105,66,7,4,Rule example word,Word,squirrel,skwɝl̩,,,1 - skwɝʌl,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,71,66,7,4,Tricky word,Word,he,hi,,,0,
Jolly Phonics Teacher's Book: Student Book 1,71,66,7,4,Tricky word,Word,she,ʃi,,,0,
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,67,7,5,Rule,GPC,ou,aʊ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,out,aʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,couch,kaʊtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,loud,laʊd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/107,68,7,5,Rule example word,Word,mouth,maʊθ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/107,68,7,5,Rule example word,Word,shout,ʃaʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,south,saʊθ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/107,68,7,5,Rule example word,Word,cloud,klaʊd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,count,kaʊnt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,crouch,kɹaʊtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,found,faʊnd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,joust,dʒaʊst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/107,68,7,5,Rule example word,Word,proud,pɹaʊd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,round,ɹaʊnd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,sound,saʊnd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,scout,skaʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,snout,snaʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,spout,spaʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,trout,tɹaʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,72/106,68,7,5,Rule example word,Word,sprout,spɹaʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Rule example word,Word,ground,gɹaʊnd,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,106,68,7,5,Rule example word,Word,background,bækɹaʊnd,,,1 - bækgɹaʊnd,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Tricky word,Word,me,mi,,,0,
Jolly Phonics Teacher's Book: Student Book 1,72,68,7,5,Tricky word,Word,we,wi,,,0,
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,69,8,1,Rule,GPC,oi,ɔɪ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,oil,ɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,boil,bɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,coil,kɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,coin,kɔɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,73,70,8,1,Rule example word,Word,foil,fɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,join,dʒɔɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/109,70,8,1,Rule example word,Word,soil,sɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,toil,tɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/109,70,8,1,Rule example word,Word,void,vɔɪd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/109,70,8,1,Rule example word,Word,joint,dʒɔɪnt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,moist,mɔɪst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/109,70,8,1,Rule example word,Word,point,pɔɪnt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,spoil,spɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,73,70,8,1,Rule example word,Word,boiling,bɔɪlɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,oilcan,ɔɪlkæn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,73/108,70,8,1,Rule example word,Word,tinfoil,tɪnfɔɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,73,70,8,1,Tricky word,Word,be,bi,,,0,
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,74/110,71,8,2,Rule,GPC,ue,ju,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,74/110,72,8,2,Rule example word,Word,cue,kju,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,74,72,8,2,Rule example word,Word,due,dju/du,"Not sure which is more common in NA English (dictionary.com and CMU give both, but dictionary.com indicates that /dju/ is the only British pronunciation)",,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,74/110 + 111,72,8,2,Rule example word,Word,fuel,fjuʌl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,74/110 + 111,72,8,2,Rule example word,Word,value,vælju,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,74/110 + 111,72,8,2,Rule example word,Word,rescue,ɹɛskju,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,74/110,72,8,2,Rule example word,Word,statue,stætʃu,Exception that isn't mentioned as such ,Only an exception for NA English (dictionary.com lists the British pronunciation as /stætju/),0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,110,72,8,2,Rule example word,Word,continue,kʌntɪnju,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,74,72,8,2,Tricky word,Word,was,wʌz,,,0,
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/112,73,8,3,Rule,GPC,er,ɝ/ɚ,GPC likely differs in British English,"First symbol is for stressed syllable, second is for unstressed. We've used these symbols to be consistent with the CMU pronouncing dictionary, but both are mapped to th same GPC. This GPC might be different in British English",0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/112,74,8,3,Rule example word,Word,her,hɝ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/112,74,8,3,Rule example word,Word,fern,fɝn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,corner,kɔɹnɚ,,,1 - kɔɹnɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,deeper,dipɚ,,,1 - dipɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,singer,sɪŋɚ,,,1 - sɪŋɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,waiter,weɪtɚ,,,1 - weɪtɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,mixer,mɪksɚ,,,1- mɪksɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,butter,bʌɾɚ,Exception that isn't mentioned as such,"Hadn't taught <tt> grapheme before, so it might be ""alternative-implicit"" in British English. However, in NA English the <tt> is pronounced as a flap in this context so it is flagged as an exception and the <tt> GPC is not coded",1 - bʌtɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,chatter,tʃæɾɚ,Exception that isn't mentioned as such,In NA English the <tt> is pronounced as a flap in this context so it is flagged as an exception,1 - tʃætɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,dinner,dɪnɚ,,,1 - dɪnɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,ladder,læɾɚ,Exception that isn't mentioned as such,In NA English the <dd> is pronounced as a flap in this context so it is flagged as an exception,1 - lædɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/113,74,8,3,Rule example word,Word,letter,lɛɾɚ,Exception that isn't mentioned as such,In NA English the <tt> is pronounced as a flap in this context so it is flagged as an exception,1 - lɛtɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,litter,lɪɾɚ,Exception that isn't mentioned as such,In NA English the <tt> is pronounced as a flap in this context so it is flagged as an exception,1 - lɪtɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,pepper,pɛpɚ,,,1 - pɛpɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Alternative-implicit,GPC,mm,m,,,0,
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,summer,sʌmɚ,,,1 - sʌmɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,duster,dʌstɚ,,,1 - dʌstɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,jester,dʒɛstɚ,,,1 - dʒɛstɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/112,74,8,3,Rule example word,Word,number,nʌmbɚ,,,1 - nʌmbɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/112,74,8,3,Rule example word,Word,silver,sɪlvɚ,,,1 - sɪlvɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,75/112,74,8,3,Rule example word,Word,sister,sɪstɚ,,,1 - sɪstɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,113,74,8,3,Rule example word,Word,winter,wɪntɚ,,,1 - wɪntɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,blender,blɛndɚ,,,1 - blɛndɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,printer,pɹɪntɚ,,,1 - pɹɪntɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,helicopter,hɛlɪkɑptɚ,,,1 - hɛlɪkɑptɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,thunderstorm,θʌndɚstɔɹm,,,1 - θʌndɝstɔɹm,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,understand,ʌndɚstænd,,,1 - ʌndɝstænd,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Rule example word,Word,mermaid,mɝmeɪd,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,112,74,8,3,Rule example word,Word,under,ʌndɚ,,,1 - ʌndɝ,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,112 + 113,74,8,3,Rule example word,Word,herd,hɝd,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,112,74,8,3,Rule example word,Word,never,nɛvɚ,,,1 - nɛvɝ,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,112,74,8,3,Rule example word,Word,river,ɹɪvɚ,,,1 - ɹɪvɝ,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,112,74,8,3,Rule example word,Word,perch,pɝtʃ,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,113,74,8,3,Rule example word,Word,runner,ɹʌnɚ,,,1 - ɹʌnɝ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Tricky word,Word,to,tu,,There is a typo in the book - the heading says that the tricky word for this week is <was> (same as last week) but if you read it it's actually <to> and <do>,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,75,74,8,3,Tricky word,Word,do,du,,There is a typo in the book - the heading says that the tricky word for this week is <was> (same as last week) but if you read it it's actually <to> and <do>,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,75,8,4,Rule,GPC,ar,ɑɹ,GPC likely differs in British English,"These graphemes don't correspond to a single sound in NA English, there is a separate sound for each grapheme. Also, it would be an exception in NA English because the <a> grapheme here is pronounced /ɑ/ (they previously learned that <o> makes this sound)",0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,arch,ɑɹtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,76,76,8,4,Rule example word,Word,ark,ɑɹk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,76/114,76,8,4,Rule example word,Word,arm,ɑɹm,,,0,EA/HR/IC
